AccidentUID,Unfalltyp,Unfallschwere,Fussgänger,Fahrrad,Motorrad,Strassentyp,Jahr,Monat,Wochentag,Stunde,Breitengrad,Längengrad,Datum
8C876DEC9A103974E05328B9D80AA5AF,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2019,5,Samstag,13,47.41193279170781,9.336254646187735,2019-05-01
B8EF569477A30014E0430A8394270014,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2012,1,Montag,12,47.44091515130325,9.414428035508747,2012-01-01
8BE7658A66FECA77E05328B9D80A7BD0,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,False,Autobahn,2019,5,Sonntag,16,47.43911545886482,9.41339317099185,2019-05-01
295D0553EEFB024AE0530A83942754B8,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2015,11,Freitag,17,47.43678789682706,9.387794223096098,2015-11-01
268928AE48A2000CE0530A8394278777,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2015,11,Samstag,16,47.42790913971236,9.375417644650437,2015-11-01
8C876DEC9B8C3974E05328B9D80AA5AF,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2019,6,Sonntag,11,47.44217178890687,9.413546389297544,2019-06-01
1AE6D89AF1770248E0530A83942792A0,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2015,7,Mittwoch,8,47.40741288732098,9.304989878643687,2015-07-01
1DA4131D7B2B012EE0530A8394272979,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2015,7,Freitag,17,47.417152434005644,9.357410209444698,2015-07-01
26D92EB44D570112E0530A839427D7EF,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2015,12,Donnerstag,9,47.42196248047723,9.355979587001459,2015-12-01
28BB2B7B10470080E0530A839427EF37,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2015,12,Freitag,18,47.43690165505445,9.387984032026377,2015-12-01
1DBC5BC77C7B011AE0530A839427F431,Auffahrunfall,Unfall mit Schwerverletzten,False,False,True,Hauptstrasse,2015,7,Montag,17,47.42744658325935,9.374565574846184,2015-07-01
2BE1734EE662004AE0530A8394278D1E,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2015,12,Freitag,8,47.42485905569636,9.386668008372846,2015-12-01
1D9859B25A700198E0530A839427E6E0,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2015,7,Donnerstag,20,47.42154282387377,9.370373980178545,2015-07-01
37EA46A14FAA0054E0530A83942786CA,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2016,6,Mittwoch,13,47.4274910961499,9.374593709442935,2016-06-01
5C391AE9F3CF01F6E0530A839427E30C,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2017,9,Dienstag,9,47.40670257400949,9.32820957420529,2017-09-01
5B421025D8B502EEE0530A8394272694,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2017,9,Mittwoch,7,47.437158239435135,9.3999409046656,2017-09-01
1DA470D5BB2B019AE0530A83942784DB,Abbiegeunfall,Unfall mit Getöteten,False,False,True,Hauptstrasse,2015,7,Dienstag,17,47.42230727438996,9.348740775438293,2015-07-01
3ABEB5B3294B0186E0530A839427809B,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2016,7,Dienstag,8,47.423185232892756,9.3759881306543,2016-07-01
5C85EE29839C01F0E0530A8394274AC0,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2017,10,Samstag,14,47.418909187438565,9.353470361797337,2017-10-01
3AB9864F64400160E0530A839427B86E,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2016,7,Mittwoch,22,47.41412884637631,9.339487438883038,2016-07-01
5EA2D2AA4FAA0134E0530A8394270636,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,False,True,False,Hauptstrasse,2017,10,Donnerstag,9,47.43035335624837,9.391098585916378,2017-10-01
394F1E39204801C0E0530A8394276E6C,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2016,7,Dienstag,10,47.441338221170675,9.4028002889372,2016-07-01
3B5A18A70EC3016AE0530A83942700C4,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2016,7,Mittwoch,10,47.442946576950206,9.378948877568213,2016-07-01
1F4BA04D29E30042E0530A8394272B79,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2015,8,Sonntag,12,47.42096763691874,9.378929817598566,2015-08-01
24ABEF6C61EA0072E0530A8394272E20,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Hauptstrasse,2015,10,Donnerstag,0,47.42198377887212,9.364437883750945,2015-10-01
1F39FF99044D010EE0530A83942771D0,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2015,8,Freitag,12,47.441059638045644,9.369133141370371,2015-08-01
5EBDA65697D90088E0530A839427F029,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2017,11,Montag,16,47.41570207523492,9.354269581181395,2017-11-01
1FC67A8F116D0066E0530A839427AE2D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2015,8,Montag,7,47.439063799243065,9.408511285683284,2015-08-01
5FD410BDB0B10082E0530A8394272DB4,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2017,11,Dienstag,17,47.441745480677426,9.41269509403982,2017-11-01
28ADA154C3400122E0530A839427F1B4,Frontalkollision,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2015,10,Mittwoch,9,47.415874735867504,9.361208046448867,2015-10-01
206939B3F42200E2E0530A839427411F,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2015,8,Montag,21,47.42494552332638,9.372950038645797,2015-08-01
24E84FF0CE890140E0530A839427DDE3,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2015,10,Samstag,13,47.43769570154558,9.406431794250663,2015-10-01
2585D9A8CF180050E0530A8394274F7A,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2015,10,Samstag,17,47.4184730032728,9.352646091714389,2015-10-01
5FBA95E87E8E01CAE0530A839427B0DD,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2017,11,Dienstag,17,47.41937999924057,9.354918907037524,2017-11-01
2A68064C820E00EEE0530A839427891D,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2016,1,Freitag,17,47.419468748374,9.378716113569196,2016-01-01
62664F0F5969019AE0530A839427CBAE,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2017,11,Samstag,22,47.42628902831771,9.375995048151871,2017-11-01
62085960B06D0168E0530A839427DE2A,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2017,12,Dienstag,17,47.43732964979342,9.404150741782052,2017-12-01
AAC3D094BDEE00AEE0430A83942700AE,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2011,8,Donnerstag,16,47.40773258910842,9.300230172659816,2011-08-01
295D0553EDDC024AE0530A83942754B8,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2015,12,Mittwoch,16,47.4301042717688,9.379713703676071,2015-12-01
299F13418511002EE0530A83942711B2,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2015,12,Samstag,5,47.437728906759396,9.402892489055722,2015-12-01
291EA9353DA302B8E0530A839427C717,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2015,12,Samstag,23,47.427338908941834,9.374548400625464,2015-12-01
AB28DA7E0320009AE0430A839427009A,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2011,8,Donnerstag,7,47.44128105221052,9.393966164305954,2011-08-01
62036759A48C02BEE0530A839427AA86,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2017,12,Mittwoch,18,47.422208060340616,9.365016022971046,2017-12-01
220C206A4C3A00DCE0530A8394278AE6,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2015,9,Dienstag,15,47.409088885263095,9.330825582606117,2015-09-01
620A6F1E88F002E2E0530A8394278B66,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2017,12,Montag,14,47.4326341123253,9.37800274721604,2017-12-01
62D1BA2EA5E901BCE0530A839427F6D9,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,False,Autobahn,2017,12,Dienstag,5,47.42629159163101,9.361836211677613,2017-12-01
B14A2263E1650000E0430A8394270000,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2011,8,Montag,14,47.4159721023812,9.345014209851316,2011-08-01
243FFAEE16CC01BCE0530A8394275603,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,andere,2015,10,Samstag,16,47.40636600922507,9.305191723799727,2015-10-01
70E2DB293F0C017AE0530A8394270EAA,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,1,Freitag,17,47.42796397595124,9.37536660867576,2018-01-01
2466DB6EA8EF0080E0530A83942735B8,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2015,10,Montag,13,47.427047742138384,9.374206369073905,2015-10-01
AAC3BF55F3610162E0430A8394270162,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2011,8,Mittwoch,16,47.443527964839824,9.414737252276634,2011-08-01
711A89A724E7016EE0530A839427CCA0,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2018,1,Mittwoch,6,47.43359156472354,9.395394086021083,2018-01-01
712D089BAAEA01B0E0530A8394276215,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2018,1,Samstag,18,47.417268635381575,9.3671834435352,2018-01-01
3FD5F77606BF001CE0530A8394275DDE,Auffahrunfall,Unfall mit Schwerverletzten,False,False,True,Autobahn,2016,9,Freitag,11,47.42141875812734,9.339880322595246,2016-09-01
3F4E4B4F4FA8014CE0530A83942738FC,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2016,9,Samstag,16,47.41714219144395,9.430326971582328,2016-09-01
AF8EFC1CD40500A2E0430A83942700A2,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,False,False,Autobahn,2011,9,Mittwoch,22,47.42199022187647,9.36134939229541,2011-09-01
ADD98E7BDCFE005EE0430A839427005E,Fussgängerunfall,Unfall mit Leichtverletzten,True,True,False,andere,2011,9,Freitag,11,47.4198174739937,9.366480438745512,2011-09-01
3EA9FE0C51E40196E0530A8394271A40,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2016,9,Sonntag,0,47.429730767396535,9.39758561365569,2016-09-01
6E57440511540142E0530A839427F995,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2018,2,Dienstag,17,47.433131230597866,9.386427186112718,2018-02-01
AE9399842DE90106E0430A8394270106,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2011,9,Dienstag,10,47.4301589247022,9.381280192490287,2011-09-01
3EA525707B7F01F0E0530A839427981C,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2016,9,Donnerstag,8,47.43311095943604,9.390828500475111,2016-09-01
AE93998444C50106E0430A8394270106,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2011,9,Donnerstag,16,47.41293012000708,9.368921616722139,2011-09-01
3FD541E719D500C0E0530A839427B19D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2016,10,Freitag,9,47.42178908288554,9.369097055410169,2016-10-01
4907AA40347902B0E0530A83942719E6,Frontalkollision,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2016,10,Sonntag,16,47.42732565932884,9.424118867703164,2016-10-01
AE93A5C204A601E2E0430A83942701E2,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2011,10,Freitag,19,47.40779470327555,9.300841961245789,2011-10-01
417C14CD09A300F4E0530A83942708C9,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2016,10,Donnerstag,9,47.42137538236801,9.37231656652289,2016-10-01
B53ABCA71918002AE0430A839427002A,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2011,10,Donnerstag,17,47.424419176300994,9.361901126250094,2011-10-01
6A7D8173405300D2E0530A8394275E0E,Tierunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,4,Mittwoch,15,47.433826814496875,9.420662017968967,2018-04-01
6BAB3E45482D02E2E0530A8394277AD3,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,False,True,Nebenstrasse,2018,4,Donnerstag,20,47.40757767903011,9.298117611980835,2018-04-01
6FFF7477AD0500C4E0530A839427EF50,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2018,5,Donnerstag,20,47.41284630744322,9.35395476054224,2018-05-01
6E09D75B5A110054E0530A83942789C6,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2018,4,Samstag,18,47.431001245210595,9.398533971735807,2018-04-01
B125D388D92901B2E0430A83942701B2,Auffahrunfall,Unfall mit Schwerverletzten,False,False,False,Hauptstrasse,2011,11,Mittwoch,9,47.448428075743564,9.398008811867376,2011-11-01
B3F45973A09B0028E0430A8394270028,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2011,11,Donnerstag,16,47.430206542249934,9.388070264999962,2011-11-01
6DF3B6A3776A01C6E0530A83942730BC,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,4,Dienstag,9,47.43164323594808,9.385033584261407,2018-04-01
735FD3848E040138E0530A839427C83E,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,andere,2018,5,Dienstag,8,47.4035651014624,9.303702134876552,2018-05-01
B39633E0882300F6E0430A83942700F6,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2011,11,Mittwoch,15,47.419043588922655,9.36217085283937,2011-11-01
B53AC5A64B380038E0430A8394270038,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2011,11,Donnerstag,18,47.42422529772705,9.34863726677594,2011-11-01
45056FD6033400C0E0530A839427217B,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Hauptstrasse,2016,11,Donnerstag,16,47.41001250919438,9.334304245405717,2016-11-01
6E97A2EEA9B101D8E0530A8394272833,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,5,Freitag,15,47.43309104321074,9.398915898266635,2018-05-01
703C11E7EE77010AE0530A839427389B,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Autobahn,2018,5,Samstag,8,47.43921623227908,9.404313254653367,2018-05-01
B34319752B9A01E2E0430A83942701E2,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2011,11,Freitag,13,47.4301302405534,9.38512409318863,2011-11-01
CAD4D10632FD0012E0430A8394278E32,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2012,8,Dienstag,15,47.414630588389805,9.392470370697925,2012-08-01
6FECEB0B17760144E0530A839427AE7D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,5,Donnerstag,15,47.398135094437734,9.29675439797967,2018-05-01
B3F710C23942007AE0430A839427007A,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2011,11,Mittwoch,18,47.43583754877903,9.394521960146244,2011-11-01
814F95A57C36812DE05328B9D80ABC87,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,6,Samstag,10,47.42435488856205,9.380272937978567,2018-06-01
713F7CE4FE890148E0530A839427B09A,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,andere,2018,6,Samstag,19,47.422712335809564,9.367685577701131,2018-06-01
CA722DBF32AC016AE0430A839427871D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,8,Sonntag,4,47.42178139192414,9.36416543586768,2012-08-01
75800C83CEC4013AE0530A839427BD21,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2018,6,Montag,7,47.43214675713168,9.381843335567662,2018-06-01
6F208312D00A00B4E0530A839427CA26,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,6,Dienstag,5,47.424893011002574,9.386788565473962,2018-06-01
712EBDD545320152E0530A839427FF1A,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,6,Mittwoch,18,47.439451931972926,9.416866752516576,2018-06-01
7003F14047770180E0530A8394270B8D,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,6,Donnerstag,7,47.407725537603866,9.326721825138677,2018-06-01
6FFF97B1AE380004E0530A8394272E7F,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2018,6,Donnerstag,19,47.409088885263095,9.330825582606117,2018-06-01
CB10B8E1874A0046E0430A839427ACED,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2012,9,Samstag,20,47.421722876219974,9.341627743433403,2012-09-01
B3F708A6EE2C0092E0430A8394270092,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2011,12,Samstag,15,47.407569992956184,9.318605734169273,2011-12-01
B6A5E170F6100082E0430A8394270082,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,False,False,Autobahn,2011,12,Samstag,22,47.42846239610692,9.360058543306879,2011-12-01
CCF5126AA769017EE0430A83942779BF,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,False,False,True,Nebenstrasse,2012,9,Mittwoch,16,47.4064373293809,9.317995895057443,2012-09-01
1AE6D89AED940248E0530A83942792A0,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2015,6,Freitag,15,47.40733184054252,9.369593337165439,2015-06-01
215612A8A0E90090E0530A83942705CA,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2015,6,Freitag,19,47.431700812648934,9.37356681459609,2015-06-01
B6B66D74BDEB009AE0430A839427009A,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2011,12,Sonntag,8,47.43692604073567,9.39983952495182,2011-12-01
735FD3848E8E0138E0530A839427C83E,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2018,6,Freitag,5,47.44248455849084,9.394620424183623,2018-06-01
CAD4D10631430012E0430A8394278E32,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2012,9,Montag,7,47.41950426900323,9.378743919711857,2012-09-01
7409CB5733A201E6E0530A839427EDCE,Fussgängerunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2018,6,Sonntag,16,47.421727319991206,9.36525049404409,2018-06-01
7247C8FD682F0158E0530A83942793BE,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2018,6,Dienstag,9,47.423306126149626,9.346549511782241,2018-06-01
CCF5129057F90152E0430A8394271A68,Abbiegeunfall,Unfall mit Schwerverletzten,False,True,False,Hauptstrasse,2012,9,Freitag,17,47.39808949709518,9.296792557373601,2012-09-01
261067FF9614029EE0530A839427AA19,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2015,11,Mittwoch,18,47.42509078319706,9.371258403858807,2015-11-01
B97C54278D4A00F2E0430A83942700F2,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,1,Montag,15,47.41556348234047,9.353946481459802,2012-01-01
CCF5126AA836017EE0430A83942779BF,Parkierunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2012,10,Donnerstag,17,47.4262520662628,9.375516434781018,2012-10-01
CE623A5777CB01EAE0430A839427BE5D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2012,10,Freitag,17,47.421968790023726,9.342537959206053,2012-10-01
CF7A0C292167019CE0430A8394277430,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Hauptstrasse,2012,10,Montag,16,47.42724474392345,9.378018491046817,2012-10-01
9C3C1F773A8E8844E05329B9D80AD873,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2019,12,Montag,17,47.43048035358212,9.391036952235083,2019-12-01
25EAF07CB58B0078E0530A8394271726,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2015,11,Freitag,6,47.42177139348113,9.365305114404588,2015-11-01
261113A3B7C201BAE0530A83942772FA,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2015,11,Samstag,10,47.40770826924494,9.302296715895993,2015-11-01
CEFF1C0FFF2A0068E0430A839427448A,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2012,10,Mittwoch,17,47.414304991900906,9.315503498882372,2012-10-01
747D90604D8102BAE0530A839427D87D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,7,Dienstag,8,47.41767434112682,9.365514722467537,2018-07-01
77280FB1BF9F0110E0530A8394277C99,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,False,Autobahn,2018,7,Dienstag,18,47.41781988036528,9.32672195772905,2018-07-01
742B6FCEE6740198E0530A8394275CB9,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2018,8,Mittwoch,17,47.419238980082405,9.372026869205378,2018-08-01
D11C50F8169C00D8E0430A839427FE93,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2012,10,Donnerstag,10,47.425898727841236,9.373514974079207,2012-10-01
D2B2195AABFA02A4E0430A8394279460,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2012,11,Samstag,3,47.42592615622733,9.374563302228529,2012-11-01
9E713AE0036E6246E05329B9D80ABA72,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2020,1,Sonntag,16,47.425823411356184,9.392430498148963,2020-01-01
294B8877281700FEE0530A839427F819,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2015,12,Donnerstag,6,47.43510280184856,9.402304943556052,2015-12-01
D2F33FC85DAD011AE0430A839427D279,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,11,Mittwoch,12,47.430580010815504,9.380314430916764,2012-11-01
D378C044E7760138E0430A83942745B4,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Hauptstrasse,2012,11,Mittwoch,19,47.42129585625769,9.364147872133767,2012-11-01
9E713AE002EC6246E05329B9D80ABA72,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2020,1,Donnerstag,10,47.43594723781778,9.394419912271836,2020-01-01
9EE7FC245215039AE05329B9D80A9C01,Fussgängerunfall,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2020,1,Donnerstag,16,47.420940115110234,9.362279154218367,2020-01-01
36F626A1932301D0E0530A8394278C40,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2016,6,Dienstag,9,47.43970541136865,9.391375438484623,2016-06-01
769AE49DEAC90106E0530A839427D480,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,8,Freitag,14,47.42062683522412,9.36542275922578,2018-08-01
9F4CBC1B373D5724E05329B9D80AC0D7,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2020,1,Montag,9,47.42951958239109,9.373805710777003,2020-01-01
D30111AFDF3A01DEE0430A8394278429,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2012,11,Freitag,10,47.42176343657132,9.36901658751101,2012-11-01
76AD125CB8750100E0530A8394271D72,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2018,8,Montag,19,47.442690008846505,9.410595005471649,2018-08-01
D409002B1E9101E6E0430A8394276E4D,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2012,12,Montag,9,47.42287963745394,9.374359702503272,2012-12-01
783FF95B2D54017CE0530A839427B8E5,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,9,Freitag,6,47.40774435501626,9.300058301176522,2018-09-01
D2F333991A8801C8E0430A839427B089,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,12,Freitag,7,47.416046249794846,9.345427763140762,2012-12-01
7CD2E670B97FE64DE05328B9D80A2B70,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2018,9,Sonntag,19,47.43909664399347,9.408167721324684,2018-09-01
3929DD62EC3D0066E0530A839427F062,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2016,7,Freitag,16,47.4196214312386,9.366367292780273,2016-07-01
D365E07B8EE00008E0430A839427D783,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2012,12,Donnerstag,19,47.4351567363621,9.395942249253816,2012-12-01
ACE60B8E4572005EE0430A839427005E,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2011,8,Samstag,13,47.423014849564375,9.345664141295433,2011-08-01
7868515DEF970288E0530A8394278976,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2018,9,Dienstag,6,47.40907133604752,9.330798452967208,2018-09-01
D45D44E4E39401FCE0430A839427DA9F,Fussgängerunfall,Unfall mit Leichtverletzten,True,True,False,Nebenstrasse,2012,12,Freitag,8,47.41514835165055,9.387916488925352,2012-12-01
3B5A18A71568016AE0530A83942700C4,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2016,7,Donnerstag,8,47.407540894930214,9.293690005858576,2016-07-01
A4B9CBCCD11B9350E05328B9D80A33EE,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2020,3,Dienstag,17,47.41740477367721,9.35032779984068,2020-03-01
A20C480C65C90539E05328B9D80ACC13,Auffahrunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2020,3,Mittwoch,18,47.419018987256926,9.369579844739242,2020-03-01
AB28DA7E60D6009AE0430A839427009A,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2011,8,Mittwoch,12,47.404804007427614,9.308873983180861,2011-08-01
